"Story","Title","Result","Date","Stability","Duration (s)"
"Add products to a shopping cart","Select products from a category and subcategory and add them to the shopping cart.","SUCCESS","2023-07-08T23:32:40.4374953-05:00[America/Bogota]","0.0","114.83"
